user_id,group,vm_id,vpn_location,vpn_server,proportion
1296,race - hispanic,1,Chicago,117,62
1297,race - hispanic,1,Cincinnati,9,33
1298,race - hispanic,1,Dallas,25,54
1299,race - hispanic,1,Denver,12,32
1300,race - hispanic,1,Houston,50,33
1301,race - hispanic,1,Las Vegas,7,23
1302,race - hispanic,1,Los Angeles,28,80
1303,race - hispanic,1,Miami,29,82
1304,race - hispanic,1,New Orleans,38,28
1305,race - hispanic,1,New York,17,25
1306,race - hispanic,1,Phoenix,14,68
1307,race - hispanic,1,San Jose,17,2
1308,race - hispanic,1,Seattle,7,12
1309,race - hispanic,1,Ashburn,1,10
1310,race - hispanic,1,Atlanta,112,54
1311,race - hispanic,1,Boston,25,40
1312,race - hispanic,1,Charlotte,18,38
1313,race - hispanic,1,Chicago,76,25
1314,race - hispanic,1,Cincinnati,4,42
1315,race - hispanic,1,Dallas,57,25
1316,race - hispanic,1,Denver,22,3
1317,race - hispanic,1,Houston,34,38
1318,race - hispanic,1,Las Vegas,40,28
1319,race - hispanic,1,Los Angeles,20,14
1320,race - hispanic,1,Miami,56,54
1321,race - hispanic,1,New Orleans,25,96
1322,race - hispanic,1,New York,109,11
1323,race - hispanic,1,Phoenix,22,91
1324,race - hispanic,1,San Jose,17,21
1325,race - hispanic,1,Seattle,12,39
1326,race - hispanic,1,Ashburn,29,21
1327,race - hispanic,1,Atlanta,71,37
1328,race - hispanic,1,Boston,4,70
1329,race - hispanic,1,Charlotte,3,1
1330,race - hispanic,1,Chicago,23,79
1331,race - hispanic,1,Cincinnati,20,94
1332,race - hispanic,1,Dallas,108,12
1333,race - hispanic,1,Denver,21,69
1334,race - hispanic,1,Houston,36,50
1335,race - hispanic,1,Las Vegas,33,77
1336,race - hispanic,1,Los Angeles,83,98
1337,race - hispanic,1,Miami,58,80
1338,race - hispanic,1,New Orleans,9,11
1339,race - hispanic,1,New York,0,55
1340,race - hispanic,1,Phoenix,3,56
1341,race - hispanic,1,San Jose,12,10
1342,race - hispanic,1,Seattle,27,70
1343,race - hispanic,1,Ashburn,102,56
1344,race - hispanic,1,Atlanta,15,18
1345,race - hispanic,1,Boston,63,8
1346,race - hispanic,1,Charlotte,31,30
1347,race - hispanic,1,Chicago,41,12
1348,race - hispanic,1,Cincinnati,5,43
1349,race - hispanic,1,Dallas,73,34
1350,race - hispanic,1,Denver,0,1
1351,race - hispanic,1,Houston,21,46
1352,race - hispanic,1,Las Vegas,34,8
1353,race - hispanic,1,Los Angeles,33,62
1354,race - hispanic,1,Miami,39,65
1355,race - hispanic,1,New Orleans,11,3
1356,race - hispanic,1,New York,16,40
1357,race - hispanic,1,Phoenix,11,18
1358,race - hispanic,1,San Jose,32,9
1359,race - hispanic,1,Seattle,17,56
1360,race - hispanic,1,Ashburn,106,68
1361,race - hispanic,1,Atlanta,3,16
1362,race - hispanic,1,Boston,40,9
1363,race - hispanic,1,Charlotte,12,55
1364,race - hispanic,1,Chicago,27,73
1365,race - hispanic,1,Cincinnati,18,90
1366,race - hispanic,1,Dallas,97,33
1367,race - hispanic,1,Denver,1,52
1368,race - hispanic,1,Houston,52,5
1369,race - hispanic,1,Las Vegas,18,76
1370,race - hispanic,1,Los Angeles,36,85
1371,race - hispanic,1,Miami,41,30
1372,race - hispanic,1,New Orleans,23,23
1373,race - hispanic,1,New York,108,79
1374,race - hispanic,1,Phoenix,28,23
1375,race - hispanic,1,San Jose,31,86
1376,race - hispanic,1,Seattle,26,30
1377,race - hispanic,1,Ashburn,12,20
1378,race - hispanic,1,Atlanta,2,11
1379,race - hispanic,1,Boston,11,54
1380,race - hispanic,1,Charlotte,5,95
1381,race - hispanic,1,Chicago,52,5
1382,race - hispanic,1,Cincinnati,18,90
1383,race - hispanic,1,Dallas,93,92
1384,race - hispanic,1,Denver,3,5
1385,race - hispanic,1,Houston,26,9
1386,race - hispanic,1,Las Vegas,22,82
1387,race - hispanic,1,Los Angeles,31,3
1388,race - hispanic,1,Miami,45,41
1389,race - hispanic,1,New Orleans,3,28
1390,race - hispanic,1,New York,65,56
1391,race - hispanic,1,Phoenix,33,55
1392,race - hispanic,1,San Jose,37,64
1393,race - hispanic,1,Seattle,25,77
1394,race - hispanic,1,Ashburn,39,53
1395,race - hispanic,1,Atlanta,142,62
1396,race - hispanic,1,Boston,76,72
1397,race - hispanic,1,Charlotte,30,94
1398,race - hispanic,1,Chicago,43,20
1399,race - hispanic,1,Cincinnati,16,90
1400,race - hispanic,1,Dallas,25,18
1401,race - hispanic,1,Denver,3,18
1402,race - hispanic,1,Houston,53,8
1403,race - hispanic,1,Las Vegas,20,64
1404,race - hispanic,1,Los Angeles,82,75
1405,race - hispanic,1,Miami,36,1
1406,race - hispanic,1,New Orleans,7,44
1407,race - hispanic,1,New York,26,93
1408,race - hispanic,1,Phoenix,0,97
1409,race - hispanic,1,San Jose,9,28
1410,race - hispanic,1,Seattle,5,49
1411,race - hispanic,1,Ashburn,0,56
1412,race - hispanic,1,Atlanta,109,46
1413,race - hispanic,1,Boston,12,48
1414,race - hispanic,1,Charlotte,17,17
1415,race - hispanic,1,Chicago,58,12
1416,race - hispanic,1,Cincinnati,17,23
1417,race - hispanic,1,Dallas,7,12
1418,race - hispanic,1,Denver,13,59
1419,race - hispanic,1,Houston,38,70
1420,race - hispanic,1,Las Vegas,4,32
1421,race - hispanic,1,Los Angeles,3,56
1422,race - hispanic,1,Miami,53,52
1423,race - hispanic,1,New Orleans,26,78
1424,race - hispanic,1,New York,59,28
1425,race - hispanic,1,Phoenix,27,81
1426,race - hispanic,1,San Jose,23,89
1427,race - hispanic,1,Seattle,14,4
1428,race - hispanic,1,Ashburn,4,35
1429,race - hispanic,1,Atlanta,22,92
1430,race - hispanic,1,Boston,54,78
1431,race - hispanic,1,Charlotte,8,70
1432,race - hispanic,1,Chicago,48,47
1433,race - hispanic,1,Cincinnati,20,3
1434,race - hispanic,1,Dallas,81,4
1435,race - hispanic,1,Denver,6,78
1436,race - hispanic,1,Houston,19,71
1437,race - hispanic,1,Las Vegas,9,91
1438,race - hispanic,1,Los Angeles,26,33
1439,race - hispanic,1,Miami,62,14
1440,race - hispanic,1,New Orleans,35,39
1441,race - hispanic,1,New York,93,16
1442,race - hispanic,1,Phoenix,25,44
1443,race - hispanic,1,San Jose,19,47
1444,race - hispanic,1,Seattle,1,47
1445,race - hispanic,1,Ashburn,56,19
1446,race - hispanic,1,Atlanta,43,68
1447,race - hispanic,1,Boston,63,43
1448,race - hispanic,1,Charlotte,14,97
1449,race - hispanic,1,Chicago,5,56
1450,race - hispanic,1,Cincinnati,12,80
1451,race - hispanic,1,Dallas,69,42
1452,race - hispanic,1,Denver,24,4
1453,race - hispanic,1,Houston,32,3
1454,race - hispanic,1,Las Vegas,21,66
1455,race - hispanic,1,Los Angeles,32,26
1456,race - hispanic,1,Miami,6,51
1457,race - hispanic,1,New Orleans,46,35
1458,race - hispanic,1,New York,42,5
1459,race - hispanic,1,Phoenix,8,5
1460,race - hispanic,1,San Jose,3,82
1461,race - hispanic,1,Seattle,18,48
1462,race - hispanic,1,Ashburn,106,54
1463,race - hispanic,1,Atlanta,104,68
1464,race - hispanic,1,Boston,16,69
1465,race - hispanic,1,Charlotte,1,91
1466,race - hispanic,1,Chicago,20,76
1467,race - hispanic,1,Cincinnati,17,12
1468,race - hispanic,1,Dallas,47,10
1469,race - hispanic,1,Denver,25,22
1470,race - hispanic,1,Houston,51,55
1471,race - hispanic,1,Las Vegas,20,6
1472,race - hispanic,1,Los Angeles,63,66
1473,race - hispanic,1,Miami,46,66
1474,race - hispanic,1,New Orleans,14,6
1475,race - hispanic,1,New York,55,14
1476,race - hispanic,1,Phoenix,11,20
1477,race - hispanic,1,San Jose,33,40
1478,race - hispanic,1,Seattle,17,72
1479,race - hispanic,1,Ashburn,28,44
1480,race - hispanic,1,Atlanta,141,44
1481,race - hispanic,1,Boston,34,74
1482,race - hispanic,1,Charlotte,29,65
1483,race - hispanic,1,Chicago,38,39
1484,race - hispanic,1,Cincinnati,17,42
1485,race - hispanic,1,Dallas,24,21
1486,race - hispanic,1,Denver,22,68
1487,race - hispanic,1,Houston,8,18
1488,race - hispanic,1,Las Vegas,30,18
1489,race - hispanic,1,Los Angeles,49,95
1490,race - hispanic,1,Miami,53,75
1491,race - hispanic,1,New Orleans,15,3
1492,race - hispanic,1,New York,137,74
1493,race - hispanic,1,Phoenix,31,43
1494,race - hispanic,1,San Jose,47,96
1495,race - hispanic,1,Seattle,3,15
1496,race - hispanic,1,Ashburn,94,0
1497,race - hispanic,1,Atlanta,58,50
1498,race - hispanic,1,Boston,51,48
1499,race - hispanic,1,Charlotte,32,84
1500,race - hispanic,1,Chicago,55,87
1501,race - hispanic,1,Cincinnati,10,60
1502,race - hispanic,1,Dallas,47,79
1503,race - hispanic,1,Denver,10,16
1504,race - hispanic,1,Houston,28,6
1505,race - hispanic,1,Las Vegas,20,76
1506,race - hispanic,1,Los Angeles,11,13
1507,race - hispanic,1,Miami,15,17
1508,race - hispanic,1,New Orleans,20,54
1509,race - hispanic,1,New York,18,71
1510,race - hispanic,1,Phoenix,33,28
1511,race - hispanic,1,San Jose,6,47
1512,race - hispanic,1,Seattle,28,22
1513,race - hispanic,1,Ashburn,31,75
1514,race - hispanic,1,Atlanta,23,40
1515,race - hispanic,1,Boston,10,75
1516,race - hispanic,1,Charlotte,34,32
1517,race - hispanic,1,Chicago,28,46
1518,race - hispanic,1,Cincinnati,19,97
1519,race - hispanic,1,Dallas,64,5
1520,race - hispanic,1,Denver,2,20
1521,race - hispanic,1,Houston,34,30
1522,race - hispanic,1,Las Vegas,23,68
1523,race - hispanic,1,Los Angeles,38,21
1524,race - hispanic,1,Miami,53,17
1525,race - hispanic,1,New Orleans,50,57
1526,race - hispanic,1,New York,51,64
1527,race - hispanic,1,Phoenix,2,17
1528,race - hispanic,1,San Jose,32,93
1529,race - hispanic,1,Seattle,2,49
1530,race - hispanic,1,Ashburn,104,91
1531,race - hispanic,1,Atlanta,98,96
1532,race - hispanic,1,Boston,66,24
1533,race - hispanic,1,Charlotte,19,94
1534,race - hispanic,1,Chicago,112,98
1535,race - hispanic,1,Cincinnati,0,57
1536,race - hispanic,1,Dallas,36,28
1537,race - hispanic,1,Denver,25,14
1538,race - hispanic,1,Houston,27,54
1539,race - hispanic,1,Las Vegas,0,73
1540,race - hispanic,1,Los Angeles,59,66
1541,race - hispanic,1,Miami,18,90
1542,race - hispanic,1,New Orleans,31,4
1543,race - hispanic,1,New York,123,85
1544,race - hispanic,1,Phoenix,15,68
1545,race - hispanic,1,San Jose,15,15
1546,race - hispanic,1,Seattle,22,38
1547,race - hispanic,1,Ashburn,61,63
1548,race - hispanic,1,Atlanta,110,83
1549,race - hispanic,1,Boston,24,20
1550,race - asian,2,Charlotte,38,20
1551,race - asian,2,Chicago,58,80
1552,race - asian,2,Cincinnati,8,11
1553,race - asian,2,Dallas,55,47
1554,race - asian,2,Denver,7,61
1555,race - asian,2,Houston,52,28
1556,race - asian,2,Las Vegas,32,19
1557,race - asian,2,Los Angeles,55,87
1558,race - asian,2,Miami,40,65
1559,race - asian,2,New Orleans,45,57
1560,race - asian,2,New York,35,14
1561,race - asian,2,Phoenix,25,84
1562,race - asian,2,San Jose,17,45
1563,race - asian,2,Seattle,13,18
1564,race - asian,2,Ashburn,0,84
1565,race - asian,2,Atlanta,21,60
1566,race - asian,2,Boston,59,7
1567,race - asian,2,Charlotte,39,56
1568,race - asian,2,Chicago,71,16
1569,race - asian,2,Cincinnati,10,16
1570,race - asian,2,Dallas,95,66
1571,race - asian,2,Denver,4,94
1572,race - asian,2,Houston,18,59
1573,race - asian,2,Las Vegas,22,71
1574,race - asian,2,Los Angeles,48,55
1575,race - asian,2,Miami,7,65
1576,race - asian,2,New Orleans,32,63
1577,race - asian,2,New York,54,0
1578,race - asian,2,Phoenix,25,19
1579,race - asian,2,San Jose,26,78
1580,race - asian,2,Seattle,12,50
1581,race - asian,2,Ashburn,60,4
1582,race - asian,2,Atlanta,131,50
1583,race - asian,2,Boston,30,51
1584,race - asian,2,Charlotte,19,33
1585,race - asian,2,Chicago,116,57
1586,race - asian,2,Cincinnati,19,21
1587,race - asian,2,Dallas,41,11
1588,race - asian,2,Denver,13,63
1589,race - asian,2,Houston,46,54
1590,race - asian,2,Las Vegas,32,13
1591,race - asian,2,Los Angeles,51,72
1592,race - asian,2,Miami,39,93
1593,race - asian,2,New Orleans,40,54
1594,race - asian,2,New York,114,57
1595,race - asian,2,Phoenix,20,18
1596,race - asian,2,San Jose,34,76
1597,race - asian,2,Seattle,27,35
1598,race - asian,2,Ashburn,80,81
1599,race - asian,2,Atlanta,69,32
1600,race - asian,2,Boston,55,15
1601,race - asian,2,Charlotte,20,43
1602,race - asian,2,Chicago,30,68
1603,race - asian,2,Cincinnati,18,72
1604,race - asian,2,Dallas,97,1
1605,race - asian,2,Denver,11,98
1606,race - asian,2,Houston,15,73
1607,race - asian,2,Las Vegas,8,74
1608,race - asian,2,Los Angeles,69,10
1609,race - asian,2,Miami,51,23
1610,race - asian,2,New Orleans,29,63
1611,race - asian,2,New York,95,94
1612,race - asian,2,Phoenix,34,74
1613,race - asian,2,San Jose,4,26
1614,race - asian,2,Seattle,29,73
1615,race - asian,2,Ashburn,39,24
1616,race - asian,2,Atlanta,8,26
1617,race - asian,2,Boston,14,67
1618,race - asian,2,Charlotte,31,82
1619,race - asian,2,Chicago,12,53
1620,race - asian,2,Cincinnati,18,51
1621,race - asian,2,Dallas,16,3
1622,race - asian,2,Denver,31,20
1623,race - asian,2,Houston,17,65
1624,race - asian,2,Las Vegas,42,74
1625,race - asian,2,Los Angeles,23,96
1626,race - asian,2,Miami,53,17
1627,race - asian,2,New Orleans,46,26
1628,race - asian,2,New York,76,0
1629,race - asian,2,Phoenix,15,61
1630,race - asian,2,San Jose,8,84
1631,race - asian,2,Seattle,6,50
1632,race - asian,2,Ashburn,81,62
1633,race - asian,2,Atlanta,104,43
1634,race - asian,2,Boston,79,71
1635,race - asian,2,Charlotte,32,32
1636,race - asian,2,Chicago,108,53
1637,race - asian,2,Cincinnati,0,74
1638,race - asian,2,Dallas,14,59
1639,race - asian,2,Denver,26,80
1640,race - asian,2,Houston,22,80
1641,race - asian,2,Las Vegas,28,39
1642,race - asian,2,Los Angeles,22,28
1643,race - asian,2,Miami,31,41
1644,race - asian,2,New Orleans,33,96
1645,race - asian,2,New York,23,14
1646,race - asian,2,Phoenix,21,96
1647,race - asian,2,San Jose,0,99
1648,race - asian,2,Seattle,13,1
1649,race - asian,2,Ashburn,72,37
1650,race - asian,2,Atlanta,109,6
1651,race - asian,2,Boston,30,17
1652,race - asian,2,Charlotte,30,78
1653,race - asian,2,Chicago,91,96
1654,race - asian,2,Cincinnati,12,11
1655,race - asian,2,Dallas,105,92
1656,race - asian,2,Denver,8,83
1657,race - asian,2,Houston,8,89
1658,race - asian,2,Las Vegas,31,74
1659,race - asian,2,Los Angeles,83,70
1660,race - asian,2,Miami,20,24
1661,race - asian,2,New Orleans,6,56
1662,race - asian,2,New York,117,42
1663,race - asian,2,Phoenix,26,73
1664,race - asian,2,San Jose,45,92
1665,race - asian,2,Seattle,9,54
1666,race - asian,2,Ashburn,23,69
1667,race - asian,2,Atlanta,101,86
1668,race - asian,2,Boston,79,63
1669,race - asian,2,Charlotte,9,52
1670,race - asian,2,Chicago,43,9
1671,race - asian,2,Cincinnati,17,8
1672,race - asian,2,Dallas,26,55
1673,race - asian,2,Denver,27,47
1674,race - asian,2,Houston,3,85
1675,race - asian,2,Las Vegas,22,87
1676,race - asian,2,Los Angeles,18,88
1677,race - asian,2,Miami,11,35
1678,race - asian,2,New Orleans,11,30
1679,race - asian,2,New York,83,33
1680,race - asian,2,Phoenix,12,81
1681,race - asian,2,San Jose,46,93
1682,race - asian,2,Seattle,12,30
1683,race - asian,2,Ashburn,5,23
1684,race - asian,2,Atlanta,69,21
1685,race - asian,2,Boston,40,81
1686,race - asian,2,Charlotte,33,39
1687,race - asian,2,Chicago,22,78
1688,race - asian,2,Cincinnati,15,0
1689,race - asian,2,Dallas,7,33
1690,race - asian,2,Denver,22,27
1691,race - asian,2,Houston,31,34
1692,race - asian,2,Las Vegas,45,57
1693,race - asian,2,Los Angeles,14,40
1694,race - asian,2,Miami,66,35
1695,race - asian,2,New Orleans,26,6
1696,race - asian,2,New York,128,31
1697,race - asian,2,Phoenix,0,59
1698,race - asian,2,San Jose,14,35
1699,race - asian,2,Seattle,16,91
1700,race - asian,2,Ashburn,103,94
1701,race - asian,2,Atlanta,86,81
1702,race - asian,2,Boston,4,56
1703,race - asian,2,Charlotte,36,41
1704,race - asian,2,Chicago,35,40
1705,race - asian,2,Cincinnati,1,78
1706,race - asian,2,Dallas,113,90
1707,race - asian,2,Denver,13,25
1708,race - asian,2,Houston,36,82
1709,race - asian,2,Las Vegas,36,86
1710,race - asian,2,Los Angeles,13,18
1711,race - asian,2,Miami,66,21
1712,race - asian,2,New Orleans,16,3
1713,race - asian,2,New York,130,36
1714,race - asian,2,Phoenix,27,19
1715,race - asian,2,San Jose,42,66
1716,race - asian,2,Seattle,23,36
1717,race - asian,2,Ashburn,26,69
1718,race - asian,2,Atlanta,62,60
1719,race - asian,2,Boston,81,74
1720,race - asian,2,Charlotte,23,45
1721,race - asian,2,Chicago,59,19
1722,race - asian,2,Cincinnati,7,26
1723,race - asian,2,Dallas,86,84
1724,race - asian,2,Denver,0,90
1725,race - asian,2,Houston,11,88
1726,race - asian,2,Las Vegas,11,91
1727,race - asian,2,Los Angeles,2,11
1728,race - asian,2,Miami,42,31
1729,race - asian,2,New Orleans,38,38
1730,race - asian,2,New York,78,46
1731,race - asian,2,Phoenix,4,33
1732,race - asian,2,San Jose,17,22
1733,race - asian,2,Seattle,10,84
1734,race - asian,2,Ashburn,116,87
1735,race - asian,2,Atlanta,84,49
1736,race - asian,2,Boston,78,41
1737,race - asian,2,Charlotte,25,79
1738,race - asian,2,Chicago,74,90
1739,race - asian,2,Cincinnati,7,35
1740,race - asian,2,Dallas,43,22
1741,race - asian,2,Denver,30,28
1742,race - asian,2,Houston,7,53
1743,race - asian,2,Las Vegas,6,21
1744,race - asian,2,Los Angeles,23,82
1745,race - asian,2,Miami,65,26
1746,race - asian,2,New Orleans,53,26
1747,race - asian,2,New York,145,69
1748,race - asian,2,Phoenix,23,96
1749,race - asian,2,San Jose,50,8
1750,race - asian,2,Seattle,0,28
1751,race - asian,2,Ashburn,18,90
1752,race - asian,2,Atlanta,25,26
1753,race - asian,2,Boston,59,7
1754,race - asian,2,Charlotte,28,20
1755,race - asian,2,Chicago,104,50
1756,race - asian,2,Cincinnati,20,75
1757,race - asian,2,Dallas,78,37
1758,race - asian,2,Denver,12,46
1759,race - asian,2,Houston,10,20
1760,race - asian,2,Las Vegas,31,72
1761,race - asian,2,Los Angeles,28,96
1762,race - asian,2,Miami,40,15
1763,race - asian,2,New Orleans,53,44
1764,race - asian,2,New York,111,15
1765,race - asian,2,Phoenix,26,91
1766,race - asian,2,San Jose,25,12
1767,race - asian,2,Seattle,10,37
1768,race - asian,2,Ashburn,15,78
1769,race - asian,2,Atlanta,34,99
1770,race - asian,2,Boston,70,34
1771,race - asian,2,Charlotte,29,19
1772,race - asian,2,Chicago,5,88
1773,race - asian,2,Cincinnati,0,46
1774,race - asian,2,Dallas,106,35
1775,race - asian,2,Denver,13,62
1776,race - asian,2,Houston,29,66
1777,race - asian,2,Las Vegas,27,15
1778,race - asian,2,Los Angeles,8,91
1779,race - asian,2,Miami,32,2
1780,race - asian,2,New Orleans,36,52
1781,race - asian,2,New York,46,56
1782,race - asian,2,Phoenix,8,78
1783,race - asian,2,San Jose,48,93
1784,race - asian,2,Seattle,0,22
1785,race - asian,2,Ashburn,43,27
1786,race - asian,2,Atlanta,85,55
1787,race - asian,2,Boston,41,22
1788,race - asian,2,Charlotte,14,34
1789,race - asian,2,Chicago,121,23
1790,race - asian,2,Cincinnati,2,54
1791,race - asian,2,Dallas,50,6
1792,race - asian,2,Denver,9,68
1793,race - asian,2,Houston,52,94
1794,race - asian,2,Las Vegas,31,75
1795,race - asian,2,Los Angeles,79,69
1796,race - asian,2,Miami,13,71
1797,race - asian,2,New Orleans,12,31
1798,race - asian,2,New York,112,93
1799,race - asian,2,Phoenix,33,46
1800,race - asian,2,San Jose,49,28
1801,race - asian,2,Seattle,25,37
1802,race - asian,2,Ashburn,24,20
1803,race - asian,2,Atlanta,26,12
1804,race - asian,2,Boston,33,93
1805,race - asian,2,Charlotte,9,90
1806,race - asian,2,Chicago,76,4
1807,race - asian,2,Cincinnati,19,90
1808,race - asian,2,Dallas,78,38
1809,race - asian,2,Denver,20,60
1810,race - asian,2,Houston,33,41
1811,race - asian,2,Las Vegas,44,64
1812,race - asian,2,Los Angeles,60,19
1813,race - asian,2,Miami,39,33
1814,race - asian,2,New Orleans,42,93
1815,race - asian,2,New York,50,19
1816,race - asian,2,Phoenix,3,33
1817,race - asian,2,San Jose,26,47
1818,race - asian,2,Seattle,24,38
1819,race - asian,2,Ashburn,111,65
1820,race - asian,2,Atlanta,104,63
1821,race - asian,2,Boston,60,78
1822,race - asian,2,Charlotte,35,47
